Date Time,Slave_Device1_CH1_FLOW m3/h,Slave_Device1_CH2_VELOCITY m/s,Slave_Device1_CH3_Pressure BAR
2023-07-29 17:24:49,1498.0,24.0,103.0
2023-07-29 17:34:51,1503.0,24.0,103.0
2023-07-29 18:04:55,1562.0,25.0,104.0
2023-07-29 18:14:55,1273.0,20.0,101.0
2023-07-29 18:24:53,1228.0,19.0,103.0
2023-07-29 18:35:09,1178.0,19.0,103.0
2023-07-29 18:45:48,1208.0,19.0,104.0
2023-07-29 19:11:57,1233.0,19.0,104.0
2023-07-29 19:18:55,1178.0,18.0,103.0
2023-07-29 19:25:55,1153.0,18.0,104.0
2023-07-29 19:32:57,1162.0,18.0,104.0
2023-07-29 19:39:56,1162.0,18.0,103.0
2023-07-29 20:22:57,1208.0,19.0,96.0
2023-07-29 20:26:59,1173.0,18.0,95.0
2023-07-29 20:31:00,1223.0,19.0,98.0
2023-07-29 20:34:59,1162.0,18.0,97.0
2023-07-29 20:38:59,1253.0,20.0,95.0
2023-07-29 20:42:58,1173.0,18.0,95.0
2023-07-29 20:46:59,1158.0,18.0,96.0
2023-07-29 20:51:00,1173.0,18.0,97.0
2023-07-29 20:55:04,1258.0,20.0,96.0
2023-07-29 20:59:07,1212.0,19.0,98.0
2023-07-29 21:03:00,1237.0,19.0,97.0
2023-07-29 21:07:04,1183.0,19.0,97.0
2023-07-29 21:11:01,1198.0,19.0,97.0
2023-07-29 21:15:02,1178.0,19.0,95.0
2023-07-29 21:19:02,1137.0,18.0,97.0
2023-07-29 21:23:01,1262.0,20.0,97.0
2023-07-29 21:27:00,1248.0,20.0,98.0
2023-07-29 21:31:02,1248.0,20.0,98.0
2023-07-29 21:35:03,1198.0,19.0,98.0
2023-07-29 21:39:01,1178.0,18.0,97.0
2023-07-29 21:43:02,1223.0,19.0,96.0
2023-07-29 21:47:03,1298.0,21.0,96.0
2023-07-29 21:51:03,1178.0,18.0,98.0
2023-07-29 21:55:03,1173.0,18.0,98.0
2023-07-29 21:59:03,1162.0,18.0,98.0
2023-07-29 22:03:05,1173.0,18.0,99.0
2023-07-29 22:07:08,1198.0,19.0,99.0
2023-07-29 22:11:04,1148.0,18.0,96.0
2023-07-29 22:15:05,1183.0,19.0,99.0
2023-07-29 22:19:04,1212.0,19.0,98.0
2023-07-29 22:23:04,1183.0,19.0,99.0
2023-07-29 22:27:05,1173.0,18.0,99.0
2023-07-29 22:31:05,1133.0,18.0,97.0
2023-07-29 22:35:06,1178.0,19.0,100.0
2023-07-29 22:39:05,1278.0,20.0,100.0
2023-07-29 22:43:08,1203.0,19.0,98.0
2023-07-29 22:47:07,1223.0,19.0,98.0
2023-07-29 22:51:06,1228.0,19.0,98.0
2023-07-29 22:55:06,1133.0,18.0,98.0
2023-07-29 22:59:06,1198.0,19.0,99.0
2023-07-29 23:03:08,1137.0,18.0,98.0
2023-07-29 23:07:09,1128.0,18.0,99.0
2023-07-29 23:11:09,1148.0,18.0,99.0
2023-07-29 23:15:08,1137.0,18.0,98.0
2023-07-29 23:19:07,1162.0,18.0,100.0
2023-07-29 23:23:07,1158.0,18.0,99.0
2023-07-29 23:29:08,1173.0,18.0,101.0
2023-07-29 23:33:09,1158.0,18.0,99.0
2023-07-29 23:37:08,1103.0,17.0,99.0
2023-07-29 23:41:07,1153.0,18.0,100.0
2023-07-29 23:45:08,1108.0,17.0,100.0
2023-07-29 23:49:08,1153.0,18.0,99.0
2023-07-29 23:53:08,1133.0,18.0,101.0
2023-07-30 00:02:23,1028.0,16.0,54.0
2023-07-30 00:06:22,1048.0,16.0,38.0
2023-07-30 00:10:22,1083.0,17.0,27.0
2023-07-30 00:14:22,1053.0,16.0,18.0
2023-07-30 00:18:23,1023.0,16.0,13.0
2023-07-30 00:22:25,1098.0,17.0,10.0
2023-07-30 00:26:24,1078.0,17.0,8.0
2023-07-30 00:30:23,1083.0,17.0,8.0
2023-07-30 00:34:24,1098.0,17.0,7.0
2023-07-30 00:38:23,1078.0,17.0,5.0
2023-07-30 00:42:24,1103.0,17.0,6.0
2023-07-30 00:46:24,1112.0,18.0,5.0
2023-07-30 00:50:26,1123.0,18.0,5.0
2023-07-30 00:54:24,1098.0,17.0,4.0
2023-07-30 00:58:25,1112.0,18.0,4.0
2023-07-30 01:02:25,1087.0,17.0,3.0
2023-07-30 01:06:26,1108.0,17.0,3.0
2023-07-30 01:10:25,1108.0,17.0,3.0
2023-07-30 01:14:25,1153.0,18.0,2.0
2023-07-30 01:18:28,1108.0,18.0,2.0
2023-07-30 01:22:27,1123.0,18.0,2.0
2023-07-30 01:26:26,1112.0,18.0,2.0
2023-07-30 01:30:26,1112.0,18.0,2.0
2023-07-30 01:34:28,1123.0,18.0,2.0
2023-07-30 01:38:27,1123.0,18.0,2.0
2023-07-30 01:42:26,1133.0,18.0,2.0
2023-07-30 01:46:30,1128.0,18.0,2.0
2023-07-30 01:50:28,1128.0,18.0,2.0
2023-07-30 01:54:27,1133.0,18.0,2.0
2023-07-30 01:58:27,1123.0,18.0,2.0
2023-07-30 02:02:27,1137.0,18.0,2.0
2023-07-30 02:06:27,1128.0,18.0,2.0
2023-07-30 02:10:28,1148.0,18.0,2.0
2023-07-30 02:14:28,1133.0,18.0,1.0
2023-07-30 02:18:29,1128.0,18.0,1.0
2023-07-30 02:22:29,1128.0,18.0,1.0
2023-07-30 02:26:31,1128.0,18.0,1.0
2023-07-30 02:30:30,1103.0,17.0,1.0
2023-07-30 02:34:30,1153.0,18.0,1.0
2023-07-30 02:38:30,1128.0,18.0,1.0
